sipmVoltageBreakdown: Starting Calibration Procedure at 1760472408
Connecting to Lidar on COM3
Successfully set all relevant lidar settings
Sweeping Voltage 144
Sipm DAC Count, measurement
- samples: 653, sum: 56660
setting sipm dac count to: 3990
- samples: 654, sum: 56311
setting sipm dac count to: 3980
- samples: 654, sum: 56435
setting sipm dac count to: 3970
- samples: 654, sum: 56446
setting sipm dac count to: 3960
- samples: 654, sum: 56488
setting sipm dac count to: 3950
- samples: 654, sum: 56912
setting sipm dac count to: 3940
- samples: 654, sum: 56917
setting sipm dac count to: 3930
- samples: 654, sum: 56790
setting sipm dac count to: 3920
- samples: 654, sum: 56861
setting sipm dac count to: 3910
- samples: 654, sum: 56942
setting sipm dac count to: 3900
- samples: 654, sum: 56549
setting sipm dac count to: 3890
- samples: 654, sum: 56785
setting sipm dac count to: 3880
- samples: 654, sum: 56307
setting sipm dac count to: 3870
- samples: 654, sum: 56431
setting sipm dac count to: 3860
- samples: 654, sum: 56669
setting sipm dac count to: 3850
- samples: 654, sum: 57326
setting sipm dac count to: 3840
- samples: 654, sum: 57274
setting sipm dac count to: 3830
- samples: 653, sum: 56751
setting sipm dac count to: 3820
- samples: 654, sum: 57098
setting sipm dac count to: 3810
- samples: 654, sum: 56883
setting sipm dac count to: 3800
- samples: 654, sum: 56993
setting sipm dac count to: 3790
- samples: 654, sum: 56755
setting sipm dac count to: 3780
- samples: 655, sum: 56864
setting sipm dac count to: 3770
- samples: 655, sum: 56741
setting sipm dac count to: 3760
- samples: 654, sum: 56573
setting sipm dac count to: 3750
- samples: 654, sum: 56595
setting sipm dac count to: 3740
- samples: 654, sum: 57215
setting sipm dac count to: 3730
- samples: 654, sum: 56938
setting sipm dac count to: 3720
- samples: 654, sum: 56611
setting sipm dac count to: 3710
- samples: 653, sum: 56847
setting sipm dac count to: 3700
- samples: 655, sum: 56994
setting sipm dac count to: 3690
- samples: 655, sum: 57049
setting sipm dac count to: 3680
- samples: 654, sum: 57314
setting sipm dac count to: 3670
- samples: 654, sum: 56989
setting sipm dac count to: 3660
- samples: 654, sum: 56955
setting sipm dac count to: 3650
- samples: 654, sum: 56991
setting sipm dac count to: 3640
- samples: 654, sum: 57094
setting sipm dac count to: 3630
- samples: 654, sum: 56928
setting sipm dac count to: 3620
- samples: 656, sum: 56853
setting sipm dac count to: 3610
- samples: 654, sum: 56655
setting sipm dac count to: 3600
- samples: 654, sum: 56802
setting sipm dac count to: 3590
- samples: 654, sum: 56708
setting sipm dac count to: 3580
- samples: 654, sum: 57053
setting sipm dac count to: 3570
- samples: 654, sum: 56622
setting sipm dac count to: 3560
- samples: 654, sum: 57116
setting sipm dac count to: 3550
- samples: 654, sum: 56583
setting sipm dac count to: 3540
- samples: 654, sum: 56854
setting sipm dac count to: 3530
- samples: 654, sum: 56763
setting sipm dac count to: 3520
- samples: 654, sum: 56439
setting sipm dac count to: 3510
- samples: 654, sum: 56619
setting sipm dac count to: 3500
- samples: 654, sum: 56804
setting sipm dac count to: 3490
- samples: 654, sum: 56662
setting sipm dac count to: 3480
- samples: 653, sum: 56987
setting sipm dac count to: 3470
- samples: 655, sum: 56805
setting sipm dac count to: 3460
- samples: 654, sum: 56841
setting sipm dac count to: 3450
- samples: 654, sum: 56434
setting sipm dac count to: 3440
- samples: 654, sum: 56751
setting sipm dac count to: 3430
- samples: 655, sum: 57395
setting sipm dac count to: 3420
